#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
3854000,-82569.29694085091,297.0354348925542,0.9886605733367204
3855000,-83200.34354646085,297.83416211148716,0.9833768009701064
3856000,-83223.1235830842,298.24319302779395,0.9861857631844575
3857000,-83160.68927209021,302.86174183579396,0.9863133014065032
3858000,-83078.45223063289,299.74512964481863,0.9764459926554576
3859000,-83328.56470675551,298.2750016612606,0.9850860753919846
3860000,-83326.6133596783,298.80996388850014,0.984486693825084
3861000,-82754.6954465346,299.3590387125461,0.9807520068720439
3862000,-82736.6064721074,299.11345770374135,0.9703709643740024
3863000,-82936.60894298536,302.2755647231485,0.9700301860110957
3864000,-83042.00563752116,296.3529579138353,0.9760686073964907
3865000,-83729.00478942721,306.04663478535565,0.9920633605467065
3866000,-82831.80050131289,300.21742787641847,0.9811933159191039
3867000,-83546.41366162023,305.7119889425622,0.9829551541250597
3868000,-83089.68154814537,299.58280631781264,0.975607662366547
3869000,-82862.70639783546,305.74962065402207,0.9831471588996652
3870000,-83010.59159247455,299.61004626539534,0.9659640011336283
3871000,-82621.7386184712,299.9996178206481,0.983636283299429
3872000,-82863.37661950069,302.49010891635254,0.976172484554875
3873000,-83068.10112719645,301.32037652192764,0.9821466538529449
3874000,-83130.55061179702,301.9448407729158,0.9794005311750698
3875000,-83282.83903772535,297.62168622372945,0.9904120025503161
3876000,-82915.52201950678,307.15808476187215,0.9788062715212397
3877000,-83131.24526234134,306.10318829531406,0.9875209683508523
3878000,-82607.55477534048,298.3372351376705,0.9788548934605558
3879000,-82569.33404445794,301.6341886242716,0.9822883185344056
3880000,-82906.62284913025,293.9614772900145,0.982096811666707
3881000,-82951.56341431441,297.41497017675556,0.9978158634768347
3882000,-83547.63398670434,299.50139314267494,0.9821135654527963
3883000,-83138.0117194893,302.9224095626345,0.9835924185315782
3884000,-83244.36520436406,297.6895419184379,0.9863740332389527
3885000,-83108.24496899842,297.75291007720676,0.9900899221654358
3886000,-83014.62063262484,299.770236553567,0.9832116889726982
3887000,-83492.83141487336,290.23369777549055,0.9872994924590198
3888000,-83033.73965172074,294.0765770980352,0.9867910364752271
3889000,-83317.92007162509,300.77017386819733,0.9885873811066537
3890000,-83167.13285607717,298.6719030252931,0.9812167414342655
3891000,-82482.55145191954,300.1482061672327,0.9818730537708215
3892000,-82962.80286223849,304.4183936433065,0.9853743258091862
3893000,-82922.4256971131,302.9702359975856,0.9734746132265263
3894000,-83116.87409956398,299.1833517139404,0.9814231500879681
3895000,-82914.9237533568,302.23977681929415,0.9783398148063979
3896000,-82830.95452993753,305.22661125070755,0.9880928027067338
3897000,-82799.37111923267,306.19283329200744,0.994951752102967
3898000,-82847.41179542756,294.22289062974136,0.9823963620022175
3899000,-83034.57048330846,296.63425717697714,0.9712097332494379
3900000,-83068.79303187848,300.0691096814968,0.9790607608876526
3901000,-83626.29577577737,294.07281681958324,0.9899232374707939
3902000,-82911.8794993104,304.8431242701831,0.9845416651807887
3903000,-83239.10564291762,297.4256313705578,0.9904918939309731
3904000,-83033.63480832934,299.79784459255706,0.9813708503174937
3905000,-83311.62448528252,301.76308509318613,0.9804848567583656
3906000,-82991.22859432083,295.80566877196816,0.9753997158332794
3907000,-83606.6645135184,300.4574561647559,0.9907635344951659
3908000,-83048.92747721163,296.1795135266263,0.9825747386295359
3909000,-82879.24817350891,299.00428176410117,0.9771405318467088
3910000,-83101.30948888836,298.1173799454315,0.9768798295751727
3911000,-83201.78097897727,294.14951374472446,0.9782797646288078
3912000,-83218.05477430735,302.44693584105073,0.9857488308644279
3913000,-83320.01283257542,297.86723367245173,0.9863120167018484
3914000,-83491.24634393078,296.17048404480084,0.9852903912668034
3915000,-82678.64288969839,302.67690088671503,0.9817644363049132
3916000,-83076.34793089784,299.6694683231697,0.990751358894846
3917000,-83487.30942392099,302.53388133506155,0.9853194446525692
3918000,-82863.34529400483,300.79905325552835,0.9726955711793217
3919000,-83178.25110482378,304.84496634315894,0.9844288765503244
3920000,-82991.00085211819,302.9914717282046,0.9777152962352492
3921000,-82800.27997718088,296.9343861309674,0.985024537071692
3922000,-83459.42521821859,304.24261694676056,0.9888471988343513
3923000,-82612.51779684034,303.6565889931893,0.9868420713399009
3924000,-83163.25962949387,301.75511827583836,0.992283054835693
3925000,-82850.51138948032,295.6894879395869,0.9864539326569934
3926000,-83436.79681524128,302.23841334381484,0.9842856805740079
3927000,-82776.19564982812,301.95602247657615,0.9973969338859249
3928000,-82927.4229401371,300.78540714651683,0.9863471657433849
3929000,-83386.9912479393,301.4057345782158,0.986594441075907
3930000,-82866.8180897283,299.87874181636204,0.9669030660443363
3931000,-82532.1661457186,294.22356493752096,0.9701780702353275
3932000,-83077.81576824532,296.8738901500582,0.988110747085946
3933000,-83339.48913937359,299.3378241920235,0.9800143216450922
3934000,-83066.06538926158,300.7944180254306,0.9886759858826479
3935000,-83086.0324540339,299.96520989652157,0.9778234081159807
3936000,-83159.3766387048,297.2910144015942,0.9851963700109386
3937000,-83111.21460017405,296.50648220377167,0.9821063068478357
3938000,-82625.96647186362,299.2334004868432,0.9832639473016065
3939000,-83624.89862160746,301.4488010451988,0.9891633814350986
3940000,-83383.81272776629,295.9764269405693,0.9808813811502585
3941000,-82681.07766760094,303.47647711336,0.9745359309482446
3942000,-82734.64343954384,302.1026437786153,0.9793144592251364
3943000,-82927.93980491068,298.8942035012165,0.9860394864473789
3944000,-83232.00218069361,303.6838163033979,0.9895932450939514
3945000,-83460.08361630619,300.11989479396635,0.9776935275237288
3946000,-83304.64181116526,304.395235438711,0.9885617241760175
3947000,-82547.99981440208,303.1048972666608,0.9812370048469128
3948000,-82384.51873204514,298.99378898905104,0.9823719632566849
3949000,-82771.39557551133,294.96355426134954,0.9748644770017942
3950000,-82943.28139522532,301.71214428538235,0.9882525251441263
3951000,-83592.56671330793,299.324208396248,0.9945099580145715
3952000,-83464.27956721839,296.95646447268865,0.9813710905925077
3953000,-83021.45863589377,299.53349646094904,0.9825867442812513
3954000,-83468.15621275496,301.4865715265093,0.985422001526114
3955000,-82784.18284580694,301.1846617838493,0.9795586950206541
3956000,-83458.58835660125,301.1193198151952,0.9850118514782016
3957000,-82935.89981212362,296.1611674371579,0.9766288756633461
3958000,-82924.5444729866,294.5884019412219,0.9821183343694393
3959000,-83447.28337416338,300.50627736119463,0.9850573923835716
3960000,-83096.18712986278,299.80961740867235,0.9836261033217735
3961000,-83360.40334917878,296.2659332300667,0.9793557476027163
3962000,-83417.80682987015,298.91188407914484,0.9863726942017949
3963000,-83361.40454591933,299.899600662981,0.9854556295347638
3964000,-82568.0300665928,296.89531073412394,0.9891854155578139
3965000,-82919.26281402615,302.60916406034954,0.986364784780124
3966000,-83029.96510639746,310.6043425294246,0.9894444321937796
3967000,-83071.90947481786,298.7447704288629,0.9847934622065289
3968000,-82898.68052924372,304.86932706836103,0.976257518894707
3969000,-83128.61714174668,301.37251122269004,0.971158716458644
3970000,-83224.6522092899,303.115082199246,0.9787834680247484
3971000,-83038.50804929255,302.96464588189474,0.9919117434514414
3972000,-83001.66161000333,294.7726225204205,0.992468771854769
3973000,-83098.6174987359,296.6507670056917,0.9843807812297025
3974000,-83151.2139494202,303.45459206662554,0.985602774431321
3975000,-82836.48999242706,295.36770078973626,0.9814670466871797
3976000,-83077.15430354461,302.9922149336508,0.9900077240879515
3977000,-83228.08509782999,298.0651284999736,0.9885103163093707
3978000,-83286.01356601814,296.0776852218792,0.9785169016049083
3979000,-83327.1521158964,299.1783461276032,0.9754104789770833
3980000,-83410.93148971809,299.8745966906107,0.9836207673583477
3981000,-83389.17283086764,295.12776796410463,0.9904611187750574
3982000,-83165.87695962616,301.74187749569643,0.9881982960945384
3983000,-82571.26262794284,304.3046501411585,0.9900079590440096
3984000,-82580.24574451888,305.00530784831494,0.9755943972542276
3985000,-83278.78473519575,301.36067570734065,0.9898535616859485
3986000,-83251.70087026822,302.2063578328204,0.9896975641158356
3987000,-83749.75813758222,296.6844309360998,0.9879037989865297
3988000,-83161.71752519737,304.148989923858,0.9879698311718552
3989000,-82567.93566968467,303.1079712162033,0.9732793511006135
3990000,-82355.49202112661,302.32209468013815,0.9833551428904718
3991000,-82764.75079286582,301.1997592377853,0.9885051568398141
3992000,-82972.82341959258,297.7987754776588,0.9819172104284721
3993000,-82896.5181172996,302.6699307841483,0.9646364662906832
3994000,-83158.03610064252,303.52582742734535,0.9929336645796824
3995000,-83462.98823602812,308.5973428825772,0.9845931777798596
3996000,-83358.05155626638,296.19356235607694,0.9813813405291036
3997000,-83732.5443129387,296.18715624087986,0.9867228269905916
3998000,-83067.35396627878,297.8274043583584,0.9809526430893597
3999000,-83247.75742615998,292.30266329741323,0.9870717088192765
4000000,-83308.24538169027,292.30430649167755,0.9828424655378385
4001000,-83022.79208837607,296.08559542203005,0.9820859485946439
4002000,-82932.7549830185,302.93661391020464,0.9894388149083297
4003000,-83217.19025375764,297.0280740330523,0.9839216749466776
4004000,-83066.87107305496,299.7071668199015,0.9880962747633567
4005000,-83368.8285503615,308.1687794075708,0.9863891943839921
4006000,-82844.53422768036,296.34186371745994,0.9820211037017915
4007000,-82674.38774804253,297.37040107285424,0.9726405827693244
4008000,-82699.04628781759,302.0815356165258,0.9836132358107883
4009000,-83631.4920299034,299.98693929997296,0.9851046646387386
4010000,-83408.94746871188,296.5100809214476,0.9873213870812829
4011000,-83219.24978233333,299.988159783872,0.9814506378944687
4012000,-83072.25513769692,298.133411820864,0.9872254032015764
4013000,-83723.65729450033,298.34016477874667,0.9930714006168965
4014000,-83244.69066883175,295.2005212996884,0.9869458634338604
4015000,-83496.82085757039,296.7714208540581,0.9959161647158857
4016000,-83343.51639839384,294.922678902385,0.9814573767574684
4017000,-83061.97975999617,301.5464229989488,0.9780548338596492
4018000,-83312.49041638139,306.8426244806904,0.9826983037261279
4019000,-82686.27710816386,298.23907576656455,0.9838921386503026
4020000,-82656.99661330483,301.99884070263016,0.9825556475714962
4021000,-82629.54863206099,302.86230686077704,0.9807063066946895
4022000,-82925.7261567798,297.78100425480204,0.9814416155762766
4023000,-83234.83687380783,304.6567672412643,0.9797534029148055
4024000,-83237.45245907747,304.2812300886039,0.9887207856576609
4025000,-83584.5283430473,300.86583141590614,0.987072453401547
4026000,-83518.1391001133,298.7119699399031,0.9888685833978677
4027000,-83100.90409532399,301.8906644950552,0.9891239495297055
4028000,-82531.28778314148,297.5106035717691,0.9818728982600661
4029000,-83418.41962356825,303.4420413656753,0.9909544545713801
4030000,-82946.27823112736,302.2075953252846,0.9746974889450117
4031000,-83268.7122976603,304.35837110380055,0.9835328498965435
4032000,-83253.21765035152,298.71823172625756,0.98522846782156
4033000,-82923.51892036613,304.34781631979683,0.9848232447731292
4034000,-82804.21553411143,304.9452525658561,0.9809760153951874
4035000,-82815.1253881639,303.5671458964321,0.9753102856872918
4036000,-83178.61458138889,301.0531144011647,0.9811137700649186
4037000,-83203.3138118672,306.2638517769787,0.9745283482996958
4038000,-83307.96591540857,298.4176835607813,0.9794880374834214
4039000,-82903.74320249294,302.1210391405992,0.9753464735386107
4040000,-82843.16999701661,297.8090569213783,0.9762193279936305
4041000,-83183.24119988387,287.54002653466426,0.9818040111096364
4042000,-82937.03897569014,302.28428892254647,0.9805324993388628
4043000,-83281.1530212647,306.36811853276373,0.9973150854257053
4044000,-83243.38815799152,304.4080522757646,0.9951748300822734
4045000,-82822.89996799402,299.94374079885824,0.9793478117661778
4046000,-83572.54763023998,299.9864870534915,0.9948268601604553
4047000,-83148.46855731774,299.78232311957237,0.9816979703126705
4048000,-83257.60176875634,300.2337851065065,0.983828210600251
4049000,-83254.74361675302,300.6747672849953,0.9860545412045637
4050000,-82803.6987405378,298.6560106655044,0.9786210944133995
4051000,-82811.9595867967,303.54420120887585,0.9722100775395246
4052000,-82680.94241633208,305.1818349160718,0.9782767881535975
4053000,-83151.77342776215,300.0779145987738,0.973040437132337
4054000,-82981.64224942186,302.1698452337124,0.9790653056283165
4055000,-82503.87191502121,298.1824247745744,0.9952944356078796
4056000,-83025.02192637848,305.43046295134246,0.9863368360688441
4057000,-82982.2257135075,297.4616576670777,0.9844811102289073
4058000,-83035.86694469227,295.5985555931407,0.9810306013347583
4059000,-83418.85137573397,305.73131887584134,0.982585661520869
4060000,-83097.95724128629,300.95999797384655,0.9854652609365919
4061000,-82831.36347365694,299.47781832376063,0.9846798357243775
4062000,-82918.3857802063,305.47126499837697,0.9891756069221191
4063000,-83232.54116970173,302.8209210644577,0.9774204189587229
4064000,-82608.75851748744,306.8203697054154,0.9742893852188932
4065000,-83016.70189052814,296.21193820649285,0.9813061941864072
4066000,-82397.33177175623,303.40424020308876,0.9704916365752962
4067000,-82997.1071088601,302.7113744019028,0.9812701729132273
4068000,-82923.3669771718,302.28035910500137,0.9827366607776439
4069000,-83287.1978412118,310.4655919439886,0.9885879811989698
4070000,-82776.51490166888,302.3128191845335,0.9939981154268236
4071000,-82500.26259804436,306.9812160784371,0.9693243441108833
4072000,-82760.85215186398,301.6095617362028,0.976201163651109
4073000,-83085.4858767477,300.3530445392822,0.9836584603377144
4074000,-82503.59651411249,304.6174206381258,0.9819243119426471
4075000,-82489.53293698461,308.8621694547933,0.9830636749024843
4076000,-83241.90301482228,303.5805498650876,0.9825304883744109
4077000,-83101.6383374621,297.7297617614642,0.9843681655313061
4078000,-82819.11634122638,303.45134789249266,0.9867750003909445
4079000,-82751.03651915566,297.70449915060215,0.9816265691667061
4080000,-82816.60128489154,301.3390580505005,0.9888055689376345
4081000,-82855.273428493,305.7780428803597,0.9805121526005891
4082000,-83349.8547283049,302.4783814094674,0.9887432375520491
4083000,-82978.94714208553,298.46408760077617,0.9839847586585337
4084000,-82867.37299389497,299.21859701511886,0.984516150856569
4085000,-82829.95227735228,304.6689190597886,0.9853361481446598
4086000,-83589.634700433,306.305199784996,0.9899691273731884
4087000,-83208.7073717647,292.68649089707253,0.9881920589879607
4088000,-83276.76503940369,295.47005536291454,0.9938546187878459
4089000,-83212.85991610034,295.0430246340289,0.9934594209941233
4090000,-83361.07424598269,297.99001114973464,0.990903254725944
4091000,-82759.77007924003,294.4438471810523,0.9918023539748115
4092000,-82674.22919094824,299.3282575328234,0.9739469354162847
4093000,-82878.83843180153,298.7752099301141,0.9768517057822096
4094000,-82854.90963687515,295.3156897242132,0.9813215630209676
4095000,-83664.69323776563,302.06022247767146,0.9863195189880575
4096000,-83175.26870690577,293.8433234273148,0.9829419156264751
4097000,-83576.23848032026,299.0580492534075,0.9873503369477781
4098000,-83015.84083158092,302.1954375930195,0.9802686025651893
4099000,-82727.98435556749,303.23739140368895,0.9835169775338437
4100000,-83027.5788323984,305.1497501293819,0.9925157598242804
4101000,-82625.17711959092,303.12712668021726,0.9735986694328279
4102000,-83330.12300019804,300.01033564691824,0.9839047547474079
4103000,-82839.21448631107,295.79504676100476,0.9921335700808664
4104000,-82709.97414150537,296.5890181737394,0.9826041375812654
4105000,-82353.58491917775,300.8902170975175,0.9821357200348326
4106000,-83065.80685248278,301.39392753078914,0.9675276726858333
4107000,-82558.36629172845,293.69091568979934,0.973928223574841
4108000,-82812.71264444129,301.51857043137744,0.979163597814044
4109000,-83000.53285227227,302.2195858233841,0.9729985048775162
4110000,-83065.5877458941,296.02442221178785,0.9773822932319226
4111000,-82974.43233051227,292.2652746292662,0.989906840892519
4112000,-83336.01879139454,301.4516671220373,0.9773290684825834
4113000,-82773.70375848358,306.9668095619191,0.9708489996252367
4114000,-83259.64396330935,299.8923560918702,0.9772951657345265
4115000,-83027.53661206353,301.29849513876803,0.9798500982022964
4116000,-83284.51503849309,297.3080438755846,0.9829157780873254
4117000,-82914.07658835797,303.0449896583618,0.9861741586004166
4118000,-82815.70099344343,305.9722641648135,0.9825734656171476
4119000,-82626.1235735906,303.9534042937563,0.9810510839634546
4120000,-82891.04525764688,299.6472173614732,0.9859718681061688
4121000,-82952.85819242895,301.1385687449871,0.979994590010392
4122000,-82962.38709751825,296.7689338779901,0.9836194714926942
4123000,-82831.61904485076,292.1713607924152,0.9750527922704368
4124000,-82914.0665515996,297.2123360647608,0.985980977112857
4125000,-82743.87973471184,300.674233018909,0.982127403551495
4126000,-83398.21210976131,300.3804314353941,0.9836652223673226
4127000,-83439.60077208065,302.0513410500285,0.9870114792652277
4128000,-82960.91807643202,296.4920006045723,0.9804190413750459
4129000,-83009.41360942571,301.38454486934495,0.9721481836549378
4130000,-82662.51323844952,296.44426956292887,0.9877396507630599
4131000,-83561.48523482127,309.65390286503845,0.990885616532637
4132000,-82880.11075278203,298.525220767308,0.9768443889058804
4133000,-82628.2541782207,304.385732530193,0.9754063947358518
4134000,-82061.67391378217,299.7852401230268,0.9823890971072202
4135000,-82383.38647460949,297.1359179557246,0.989236886980118
4136000,-82262.3558052808,298.12731997952875,0.9712632732761679
4137000,-82800.60386305483,297.7580074078777,0.9863083269612801
4138000,-82995.79740197025,301.47390770443576,0.9828260769766174
4139000,-83691.10469451547,302.28074498863475,0.998862260309529
4140000,-83007.36944967741,301.3137051819422,0.9812107979796497
4141000,-82780.703784396,305.4468028250831,0.994880020952178
4142000,-82567.13613484835,310.7862833963218,0.9772998519870604
4143000,-82760.8523236349,302.9305929774725,0.9808046436011262
4144000,-82947.01280260965,300.5189629907377,0.9827751569060403
4145000,-82752.40141549759,306.4224918019854,0.9865956311436254
4146000,-82673.121536105,299.4791524413222,0.981469830293157
4147000,-83345.81732114853,294.05762806309326,0.9726483473257281
4148000,-83500.41181456839,303.102907862269,0.986076375422157
4149000,-83211.23326273769,301.86702674459343,0.9880395750350442
4150000,-83177.71415319189,307.14701321525496,0.9778372243795007
4151000,-82616.1860532653,297.2555860004325,0.9750233814748981
4152000,-83078.18201904662,302.9888386404168,0.9879974109982252
4153000,-83194.2386769302,301.06440686779774,0.9904860153652933
4154000,-82791.89921787725,305.1281563944708,0.9812085384416024
4155000,-82771.3169285708,302.5005286117993,0.9855335091860249
4156000,-82684.4432266989,299.8061669352691,0.9811924385224557
4157000,-82757.24822300352,298.3756133121648,0.9774154949073683
4158000,-83249.80868967087,306.4527115766897,0.9826194815749353
4159000,-83013.78534918942,304.4939884725161,0.9757400830443076
4160000,-83421.5805179323,303.24835157403163,0.9679547438944347
4161000,-83555.26271012961,305.0416811935336,0.9846549382622053
4162000,-83041.84355168388,299.2039898178114,0.9793920623176356
4163000,-83123.55281266349,298.7580366434235,0.9868028579800688
4164000,-83124.9374380944,293.59808828267165,0.9820441940462186
4165000,-83152.47983267636,302.6205599170557,0.9876524175987079
4166000,-83198.47701047687,298.39327678176704,0.9802910648139369
4167000,-82809.69385865139,306.4619476268198,0.9753963669568924
4168000,-83467.71656482719,305.8492849777945,0.9784864045681297
4169000,-82736.29047358461,298.27712619926365,0.9819971098685623
4170000,-83270.54745023814,296.07669847389013,0.9809348561221302
4171000,-82790.25827886834,301.44328146464613,0.9759689277126936
4172000,-82675.88386123691,297.3679777392026,0.967394564847602
4173000,-82839.31521335331,300.0315018515591,0.979368598094101
4174000,-83086.69670380215,303.860165749492,0.9845076241939127
4175000,-83142.35581396858,294.1475683212646,0.9914901881945465
4176000,-83450.68304700498,296.3884181758155,0.9903772904644874
4177000,-83007.48281234817,298.6380022602037,0.9797596265941618
4178000,-83145.03960586205,300.9244892886934,0.9869613803609736
4179000,-82870.93159871851,300.4881577319385,0.9636240252241743
4180000,-83023.36269430286,299.8077415847075,0.9827270687723259
4181000,-83203.27388554969,299.9502444127406,0.9869602224161509
4182000,-83376.10527280223,302.00572142066966,0.9835963647083338
4183000,-83420.74749695609,303.51818848145354,0.9869464131531969
4184000,-82720.82468941197,303.3140960795619,0.9864099428850678
4185000,-82709.85316239862,301.06035439556626,0.9771437250957342
4186000,-83301.41838405828,295.91128077086825,0.9937243891767914
4187000,-83207.43602421228,305.64619978388083,0.9844162291889461
4188000,-83190.13325608597,295.4884800730665,0.9838816388955682
4189000,-83195.42257204972,299.4632401236846,0.9835107477958918
4190000,-83200.44093531976,301.7836626146271,0.9919398606926871
4191000,-83162.15606047749,298.31204714777596,0.9773119905223296
4192000,-82982.21939108777,301.4099245349869,0.9837914679015826
4193000,-83217.93087034038,298.6745396935007,1.0029356554903235
4194000,-83111.1475767204,301.809735015211,0.9841084097169698
4195000,-83158.91267398506,297.432177822136,0.9878003963445687
4196000,-83072.5156856156,299.71362772446474,0.9855571491469817
4197000,-83322.1448259902,301.36956583704534,0.9912689587519177
4198000,-83297.49458513776,296.4121029168424,0.9841359000592494
4199000,-83571.64830299094,299.41568749793225,0.9784695517378404
4200000,-82880.5941052605,294.54011213069435,0.9769853262858698
4201000,-82947.75794935186,304.61516418361884,0.9837658802293677
4202000,-82955.30361387553,294.1325004360325,0.9873456829501108
4203000,-83069.1954295534,304.4919329032035,0.9869288036892073
4204000,-83241.63909252133,308.0690919277449,0.991388918708866
4205000,-83198.38176195032,305.90797559115276,0.9677486872475769
4206000,-82703.28465711296,308.5126050975928,0.98352010378481
4207000,-83164.11816022824,298.18764944558666,0.9825031908078439
4208000,-83391.95873767813,301.30438702334226,0.9943170874407323
4209000,-83635.62358032598,295.6472979909366,0.9866590350310478
4210000,-83473.30363697093,301.63421017948474,0.9866426952614387
4211000,-83098.79407598334,305.11868030409323,0.9856711589520482
4212000,-83557.87676517875,299.41141764785954,0.9864681690986484
4213000,-82252.80370994727,293.1746045588436,0.9794112649697326
4214000,-82994.62255748996,298.4078412251895,0.9857075920413564
4215000,-83286.91180276324,296.85129319269737,0.993192074368193
4216000,-83084.36695697182,297.42891372717486,0.9816857866642655
4217000,-83065.49440299277,297.5613711944862,0.978754306485614
4218000,-83334.19598697318,295.68171455503756,0.9842717698810131
4219000,-83218.92070540664,295.3680738045393,0.9822901150348765
4220000,-83191.54415383446,296.2356005945781,0.9878282167065039
4221000,-83620.87763029785,295.72211975954366,0.9917007345806746
4222000,-83522.2275147938,300.92561273538007,0.9944948868291488
4223000,-83223.65522979805,305.62895197640296,0.9852369772415077
4224000,-83237.81521394622,299.78085823392945,0.9786892241302372
4225000,-83101.70825570874,299.86070689868444,0.9806446045059126
4226000,-82874.10357012041,308.21062617198515,0.9754270211228727
4227000,-83166.38138585672,297.6401812901282,0.9868603140651522
4228000,-83383.36857912526,303.95694871244837,0.9937154793479781
4229000,-83075.76887564559,309.2054748692997,0.9846506123804429
4230000,-82903.7724818422,300.2622562089849,0.9889531917637671
4231000,-83111.42330238532,305.09560170801336,0.9887187835748293
4232000,-82615.16673243919,299.83653253003814,0.9839217994110792
4233000,-82483.84397666011,296.020093031936,0.9799780672141297
4234000,-82706.53590473416,305.1613783561701,0.9857725802273667
4235000,-82846.48887302383,300.3161238071841,0.9880104603051181
4236000,-82891.89535295177,297.32499344851806,0.986214555853252
4237000,-83135.33059459098,308.41861476472354,0.9802004973187123
4238000,-82782.5044216981,302.453014654563,0.9810255724693184
4239000,-82400.5096211264,304.4015531931461,0.9780169732925076
4240000,-83102.56237852713,303.64575915953884,0.9829848353265487
4241000,-83306.04447827575,297.6017131814915,0.9869991275443621
4242000,-83246.11478596431,297.0701139054622,0.9832991887270207
4243000,-83299.87931989261,299.5978593440097,0.9880493063610116
4244000,-83103.96091774013,299.73707032023043,0.9852480867708455
4245000,-82835.07749730704,294.2353935016147,0.9870134175020704
4246000,-82860.9743453394,297.4459329961173,0.9826117432865688
4247000,-82756.6183196776,299.7837760127403,0.9920528261767285
4248000,-83146.90645287029,301.59421389601033,0.9920405299037697
4249000,-82743.22208589996,300.4272185910653,0.9759658115325722
4250000,-83305.170860646,299.08754344096633,0.9863034545678487
4251000,-83286.53617109585,289.17704356411684,0.9875497609531166
4252000,-82510.02853358479,303.1120497751691,0.9775261293311395
4253000,-83159.36254175782,299.4498531220804,0.9974712029733744
4254000,-83112.83737530105,303.8416837096743,0.9837276062242718
4255000,-82879.1532466379,304.4107190979226,0.9879684786258228
4256000,-83470.50639968406,299.8916729557788,0.9864954086365683
4257000,-83159.32822020957,302.82636735242494,0.9775396677986984
4258000,-83549.70678895502,297.1056428218226,0.9960555190172307
4259000,-82789.3354728652,304.48137081766924,0.9884178940748568
4260000,-82862.12880776927,300.158212071938,0.989650914513241
4261000,-83196.74003615067,300.1324390030298,0.9889666387588175
4262000,-82836.06321567763,300.46633199965066,0.9763976543671331
4263000,-83230.74547351553,295.4886867953959,0.9852460039494545
4264000,-83035.50119511533,297.80473732167655,0.9818599379270028
4265000,-82956.96071468387,294.55366838012327,0.9842403306468893
4266000,-82883.87338815397,301.68369147992837,0.9696724129794572
4267000,-83159.27264673775,295.911058537684,0.9763865285659312
4268000,-83044.79152284225,298.3179864992659,0.9884013257041812
4269000,-82943.775106318,302.8572185125257,0.9883873101317601
4270000,-83084.98833862226,301.3272148636803,0.9836468799048348
4271000,-83177.82684717013,302.9401439478524,0.9868703605767091
4272000,-83397.38066024828,295.39504332926475,0.9902722775422544
4273000,-82885.51603463327,297.7450358477228,0.9798117838679509
4274000,-83069.21898926725,305.9719353477104,0.9867385692410237
4275000,-82750.81506359059,301.29807745189083,0.9805975161832059
4276000,-83179.59360961831,298.0820957350655,0.99938686990857
4277000,-83311.7278297508,306.64075406671196,0.9850759882699709
4278000,-82846.24236529454,297.12298826690125,0.9879833557154227
4279000,-82927.89992389269,299.399462459028,0.973533837263079
4280000,-82774.70261443505,302.63829071499975,0.984135128797701
4281000,-82749.78254325612,299.9457140463379,0.9769021989265764
4282000,-83178.00581518415,303.54322892542723,0.9802541114941911
4283000,-82703.17301444145,299.4518062188429,0.9821770321583848
4284000,-83234.51776605553,299.50560745775573,0.9865738813961056
4285000,-83222.94318958413,306.8843980025706,0.9848933347844536
4286000,-83462.33122717653,295.27045770082907,0.9925285712074852
4287000,-83672.07375446032,291.78747395342043,0.9877526987070906
4288000,-83744.56818529044,300.97996440980626,0.9738892985791117
4289000,-82594.9313325485,300.72259587546387,0.9847344076078999
4290000,-83580.32706604834,298.08736145181774,0.9948534242333389
4291000,-83270.72864495445,295.26537137515055,0.989984983085259
4292000,-83204.39911379258,302.89245901763564,0.9888037030387545
4293000,-83019.321009595,301.6538456241324,0.9844769778965274
4294000,-82842.0003409856,304.59692396661336,0.9725937010244431
4295000,-82737.68062442832,299.46772650860294,0.9800597710543689
4296000,-82927.76954835898,294.96934313140514,0.9817101412014089
4297000,-82852.8623472536,296.3921686372697,0.9813653626583568
4298000,-82813.00845148531,300.1809109033789,0.9811347179231976
4299000,-82924.40730783116,297.68298966494535,0.9705850220326216
4300000,-82997.83912187145,299.82664711058413,0.9856535182571358
4301000,-83190.08267896448,304.0150182704568,0.9780181094322902
4302000,-83024.75258755591,297.44386059981144,0.980490532906668
4303000,-82497.33633563167,303.18676052534107,0.9813344205896765
4304000,-82324.44758709712,304.061496423012,0.9793389203689864
4305000,-83083.6520408637,307.02337196711267,0.9808203634844259
4306000,-82677.0570321487,295.62842233589953,0.9884254571572264
4307000,-83103.27817208128,303.6883307975027,0.9816199442178003
4308000,-82986.96564695949,297.6410267225467,0.9876181756855474
4309000,-83082.36589893466,295.90537587676255,0.9828477998236105
4310000,-83233.99885294319,299.769629029251,0.993533724895655
4311000,-82912.69366586098,300.45096332492744,0.9847143136871166
4312000,-82848.34386445553,293.1155747626477,0.9848062722765296
4313000,-82678.525226166,301.76030036262347,0.9877602611458317
4314000,-83266.25432668277,306.0123081505509,0.9992455135395722
4315000,-83129.17530299281,294.1293280226004,0.9811815304102404
4316000,-82894.05497850338,306.6007724273164,0.992935050567449
4317000,-83477.28321199218,297.3998863161652,0.9888067395163921
4318000,-82520.09518901812,309.27332674423883,0.9765981051122278
4319000,-82895.06139803579,305.9122125464034,0.9833690197870847
4320000,-82833.91273293138,301.76925399824705,0.981473485303255
4321000,-83040.38183315226,301.0129173409208,0.9823811070094439
